"policy_id","cal_year","occurrence_date","usage","occasional_commercial","area","province","overnight_parking","security_device","vehicle_id","body_type","vehicle_power","fuel","transmission","engine_cc","vehicle_value","gender","age","ncd_level","gross_amount","net_amount","marital","employment","occupation","years_licensed","licensing_age","vehicle_age","reported_mileage","num_drivers","exposure","employment_missing","reported_mileage_missing","engine_cc_missing"
"P0095931",2024,2024-09-06,"Commuting",FALSE,"Urban","Munster","Driveway",FALSE,1,"Hatchback","Low","Diesel","M",600,9763,"F",65,5,1283.22837809526,1033.22837809526,"Married","Employed","Other",48,17,16,10000,1,1,0,0,0
"P0095932",2023,2023-01-06,"Commercial",FALSE,"Suburban","Leinster","Street",TRUE,1,"Van","Med","Diesel","M",1876,49862,"M",46,5,6472.59018803731,6222.59018803731,"Married","Employed","Driver/Delivery",27,19,12,28500,1,1,0,0,0
"P0095932",2023,2023-05-21,"Commercial",FALSE,"Suburban","Leinster","Street",TRUE,1,"Van","Med","Diesel","M",1876,49862,"M",46,5,24134.5764390841,23884.5764390841,"Married","Employed","Driver/Delivery",27,19,12,28500,1,1,0,0,0
"P0095933",2019,2019-08-25,"Commuting",FALSE,"Urban","Leinster","Driveway",TRUE,1,"Hatchback","Low","Diesel","M",600,10668,"F",41,4,4260.12046358024,4010.12046358024,"Married","Employed","Garda",23,18,10,14500,1,1,0,0,0
"P0095935",2023,2023-01-12,"Commercial",FALSE,"Suburban","Connacht","Driveway",FALSE,1,"Van","Med","Petrol","M",885,18247,"F",50,5,41183.6362370928,40933.6362370928,"Married","Employed","Skilled Trades",29,21,12,18500,2,1,0,0,0
"P0095935",2023,2023-03-29,"Commercial",FALSE,"Suburban","Connacht","Driveway",FALSE,1,"Van","Med","Petrol","M",885,18247,"F",50,5,10943.065398343,10693.065398343,"Married","Employed","Skilled Trades",29,21,12,18500,2,1,0,0,0
"P0095936",2020,2020-11-01,"Commercial",FALSE,"Urban","Connacht","Driveway",FALSE,1,"Van","Low","Diesel","M",600,10613,"F",70,2,31459.3723580768,31209.3723580768,"Married","Employed","Skilled Trades",51,19,10,15000,1,0.295890411,0,0,0
"P0095936",2021,2021-12-30,"Commercial",FALSE,"Urban","Connacht","Driveway",FALSE,1,"Van","Low","Diesel","M",600,10613,"F",71,0,4853.16625299711,4603.16625299711,"Married","Employed","Skilled Trades",52,19,11,20500,1,1,0,0,0
"P0095937",2019,2019-04-17,"Commuting",FALSE,"Urban","Leinster","Street",TRUE,1,"Saloon","High","Petrol","M",1141,35963,"F",47,3,8949.14226698472,8699.14226698472,"Married","Employed","Nurse",29,18,10,7000,1,1,0,0,0
"P0095939",2020,2020-08-06,"Private",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Estate","Med","Diesel","M",857,26898,"M",42,1,11651.1142079105,11401.1142079105,"Married","Unemployed","Primary Teacher",23,19,9,3000,1,0.747945205,0,0,0
"P0095941",2021,2021-12-04,"Commuting",FALSE,"Urban","Leinster","Garage",FALSE,1,"Saloon","High","Petrol","M",1652,44232,"M",38,1,16665.3747681149,16415.3747681149,"Single","Self-Employed","Accountant",20,18,11,11000,1,1,0,0,0
"P0095941",2022,2022-01-19,"Commuting",FALSE,"Urban","Leinster","Garage",FALSE,1,"Saloon","High","Petrol","M",1652,44232,"M",39,0,18583.0766451318,18333.0766451318,"Single","Self-Employed","Accountant",21,18,12,8500,1,1,0,0,1
"P0095942",2024,2024-02-21,"Commuting",FALSE,"Suburban","Connacht","Driveway",FALSE,1,"Hatchback","Med","Petrol","M",600,14175,"F",34,3,8457.87305463494,8207.87305463494,"Married","Employed","Other",16,18,12,14500,1,1,0,0,0
"P0095947",2019,2019-08-17,"Commuting",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Van","Low","Petrol","M",600,14937,"M",50,1,7214.94980606352,6964.94980606352,"Married","Employed","Skilled Trades",31,19,9,22000,2,1,0,0,0
"P0095947",2021,2021-05-19,"Commuting",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Van","Low","Petrol","M",600,14937,"M",52,1,3647.47110710037,3397.47110710037,"Married","Employed","Skilled Trades",33,19,11,23000,2,1,0,0,0
"P0095950",2023,2023-11-28,"Commuting",FALSE,"Suburban","Ulster","Garage",TRUE,1,"Saloon","Med","Diesel","M",1908,45863,"F",50,2,1819.71814159223,1569.71814159223,"Married","Employed","Other",31,19,12,10500,2,1,0,0,0
"P0095951",2024,2024-02-03,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Estate","Med","Petrol","M",813,18677,"F",35,0,804.177626694992,554.177626694992,"Single","Employed","Secondary Teacher",15,20,8,13000,1,0.928767123,0,0,0
"P0095951",2024,2024-07-17,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Estate","Med","Petrol","M",813,18677,"F",35,0,11321.658096134,11071.658096134,"Single","Employed","Secondary Teacher",15,20,8,13000,1,0.928767123,0,0,0
"P0095953",2019,2019-07-06,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"SUV","Low","Diesel","M",600,16315,"F",48,3,3165.92208277277,2915.92208277277,"Married","Self-Employed","Accountant",31,17,13,12000,1,1,0,0,0
"P0095953",2020,2020-09-03,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"SUV","Low","Diesel","M",600,16315,"F",49,1,15122.4131091016,14872.4131091016,"Married","Self-Employed","Accountant",32,17,14,9500,1,1,0,0,0
"P0095953",2022,2022-11-10,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"SUV","Low","Diesel","M",600,16315,"F",51,1,12570.7696048349,12320.7696048349,"Married","Self-Employed","Accountant",34,17,16,11500,1,1,0,0,0
"P0095954",2019,2019-01-23,"Private",FALSE,"Rural","Leinster","Driveway",FALSE,1,"Van","Low","Diesel","M",600,11327,"F",25,3,21133.636580371,20883.636580371,"Single","Student","Skilled Trades",3,22,11,8000,1,1,0,0,0
"P0095954",2019,2019-02-26,"Private",FALSE,"Rural","Leinster","Driveway",FALSE,1,"Van","Low","Diesel","M",600,11327,"F",25,3,10103.9611987846,9853.96119878458,"Single","Student","Skilled Trades",3,22,11,8000,1,1,0,0,0
"P0095954",2019,2019-10-18,"Private",FALSE,"Rural","Leinster","Driveway",FALSE,1,"Van","Low","Diesel","M",600,11327,"F",25,3,4173.87291275527,3923.87291275527,"Single","Student","Skilled Trades",3,22,11,8000,1,1,0,0,0
"P0095958",2023,2023-12-13,"Commercial",FALSE,"Urban","Munster","Street",TRUE,1,"Estate","High","Diesel","M",726,25836,"F",52,3,53091.0671199977,50000,"Married","Employed","Skilled Trades",35,17,12,11500,1,1,0,0,0
"P0095958",2024,2024-05-04,"Commercial",FALSE,"Urban","Munster","Street",TRUE,1,"Estate","High","Diesel","M",726,25836,"F",53,1,88480.3369754307,50000,"Married","Employed","Skilled Trades",36,17,13,21000,1,1,0,0,0
"P0095964",2019,2019-10-26,"Commuting",TRUE,"Suburban","Leinster","Garage",FALSE,1,"Hatchback","Med","Petrol","M",600,13053,"M",44,1,7221.27987301974,6971.27987301974,"Married","Employed","Retail",26,18,11,25000,2,0.252054795,0,0,0
"P0095971",2021,2021-10-07,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Saloon","Low","Hybrid","A",600,12848,"M",41,1,5321.92302128454,5071.92302128454,"Married","Employed","Lecturer",21,20,8,11000,1,1,0,0,0
"P0095971",2023,2023-06-03,"Commuting",TRUE,"Suburban","Leinster","Driveway",FALSE,1,"Saloon","Low","Hybrid","A",600,12848,"M",43,1,29544.5455947243,29294.5455947243,"Married","Employed","Lecturer",23,20,10,32000,1,1,0,0,0
"P0095973",2021,2021-11-04,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Hatchback","Low","Diesel","M",600,10718,"M",46,3,5018.25428374367,4768.25428374367,"Married","Employed","Doctor",26,20,7,16000,1,1,0,0,0
"P0095975",2021,2021-08-23,"Commuting",FALSE,"Rural","Munster","Driveway",FALSE,1,"Estate","Low","Diesel","M",600,14877,"F",42,2,5874.44952281752,5624.44952281752,"Married","Employed","Accountant",25,17,11,16000,1,1,0,0,0
"P0095975",2022,2022-07-08,"Commuting",FALSE,"Rural","Munster","Driveway",FALSE,1,"Estate","Low","Diesel","M",600,14877,"F",43,0,8222.85756982186,7972.85756982186,"Married","Employed","Accountant",26,17,12,6000,1,1,0,0,0
"P0095976",2020,2020-10-30,"Commuting",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Hatchback","Low","Diesel","M",600,7442,"M",35,1,13772.6654000179,13522.6654000179,"Single","Employed","Actuary",14,21,9,8000,1,1,0,0,0
"P0095977",2021,2021-11-13,"Commuting",FALSE,"Rural","Connacht","Driveway",TRUE,1,"SUV","High","Petrol","M",5649,90000,"F",47,1,44266.0500274106,44016.0500274106,"Married","Employed","Retail",30,17,9,7000,2,0.210958904,0,0,0
"P0095980",2023,2023-01-01,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Hatchback","Med","Petrol","M",694,26450,"F",51,5,10354.1627826394,10104.1627826394,"Married","Employed","Nurse",34,17,10,6000,1,1,0,0,0
"P0095982",2018,2018-01-30,"Commuting",TRUE,"Urban","Munster","Driveway",FALSE,1,"Saloon","Med","Diesel","M",673,18308,"M",52,3,4997.89472599278,4747.89472599278,"Married","Self-Employed","Secondary Teacher",35,17,8,19000,1,0.843835616,0,0,0
"P0095983",2017,2017-07-28,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Hatchback","Low","Petrol","M",600,9311,"F",35,3,4712.6155661136,4462.6155661136,"Married","Self-Employed","Secondary Teacher",18,17,9,9000,1,1,0,0,0
"P0095983",2017,2017-11-05,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Hatchback","Low","Petrol","M",600,9311,"F",35,3,11574.9179716404,11324.9179716404,"Married","Self-Employed","Secondary Teacher",18,17,9,9000,1,1,0,0,0
"P0095983",2019,2019-05-22,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Hatchback","Low","Petrol","M",600,9311,"F",37,2,2628.34139805925,2378.34139805925,"Married","Self-Employed","Secondary Teacher",20,17,11,15000,1,1,0,0,0
"P0095986",2019,2019-03-04,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Estate","Med","Diesel","M",897,23596,"M",58,3,12803.1072582369,12553.1072582369,"Married","Employed","Accountant",38,20,8,10500,1,1,0,0,0
"P0095990",2023,2023-06-29,"Commuting",FALSE,"Suburban","Connacht","Driveway",FALSE,1,"Van","Low","Diesel","M",600,8845,"M",59,5,8168.77493382539,7918.77493382539,"Married","Employed","Skilled Trades",40,19,15,8500,1,1,0,0,0
"P0095992",2024,2024-09-16,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Hatchback","Low","Diesel","M",600,10016,"M",47,1,14950.2402244516,14700.2402244516,"Married","Employed","Accountant",29,18,7,8000,1,0.736986301,0,0,0
"P0095994",2020,2020-08-23,"Private",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Saloon","Low","Petrol","M",600,13826,"M",49,4,22332.3140770762,22082.3140770762,"Married","Unemployed","Accountant",31,18,12,5000,2,1,0,0,0
"P0095997",2019,2019-10-12,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Saloon","Low","Diesel","M",600,4577,"F",42,2,5573.73129412657,5323.73129412657,"Married","Employed","Primary Teacher",23,19,9,12000,1,1,0,0,0
"P0095997",2020,2020-12-09,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Saloon","Low","Diesel","M",600,4577,"F",43,0,6103.93388705355,5853.93388705355,"Married","Employed","Primary Teacher",24,19,10,8000,1,1,0,0,0
"P0095998",2024,2024-02-16,"Private",FALSE,"Rural","Leinster","Driveway",TRUE,1,"SUV","Low","Petrol","M",600,12449,"M",31,2,971.512728708057,721.512728708057,"Single","Unemployed","Lecturer",14,17,11,6000,1,1,0,0,0
"P0096001",2018,2018-08-26,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"Hatchback","Med","Diesel","M",2291,56027,"F",47,1,5235.62037062958,4985.62037062958,"Married","Employed","Garda",27,20,8,20500,1,0.504109589,0,0,0
"P0096002",2018,2018-09-06,"Commercial",FALSE,"Urban","Leinster","Driveway",TRUE,1,"Saloon","High","Diesel","M",3754,78429,"M",45,0,10997.0693166356,10747.0693166356,"Married","Self-Employed","Retail",28,17,5,19500,1,0.761643836,0,0,0
"P0096002",2019,2019-09-30,"Commercial",FALSE,"Urban","Leinster","Driveway",TRUE,1,"Saloon","High","Diesel","M",3754,78429,"M",46,0,30289.129476081,30039.129476081,"Married","Self-Employed","Retail",29,17,6,32000,1,1,0,0,0
"P0096005",2018,2018-08-26,"Commuting",FALSE,"Urban","Leinster","Street",TRUE,1,"SUV","High","Diesel","M",634,22494,"F",28,2,6242.12454909578,5992.12454909578,"Married","Employed","Actuary",11,17,13,14000,1,1,0,0,0
"P0096005",2020,2020-11-03,"Commuting",FALSE,"Urban","Leinster","Street",TRUE,1,"SUV","High","Diesel","M",634,22494,"F",30,1,8012.52659966323,7762.52659966323,"Married","Employed","Actuary",13,17,15,8000,1,1,0,0,0
"P0096007",2020,2020-12-30,"Commuting",TRUE,"Suburban","Connacht","Street",TRUE,1,"Saloon","Low","Diesel","M",600,9973,"F",35,5,14140.6954843753,13890.6954843753,"Married","Employed","Retail",17,18,11,16000,1,1,0,0,0
"P0096012",2021,2021-10-17,"Private",FALSE,"Suburban","Munster","Street",TRUE,1,"SUV","High","Petrol","M",1434,35571,"M",24,0,57710.5349472771,50000,"Single","Student","Actuary",5,19,6,4000,1,0.504109589,0,0,0
"P0096012",2022,2022-01-13,"Private",FALSE,"Suburban","Munster","Street",TRUE,1,"SUV","High","Petrol","M",1434,35571,"M",25,0,36772.096562359,36522.096562359,"Single","Student","Actuary",6,19,7,11000,1,1,0,0,0
"P0096012",2023,2023-01-06,"Private",FALSE,"Suburban","Munster","Street",TRUE,1,"SUV","High","Petrol","M",1434,35571,"M",26,0,34175.3107834403,33925.3107834403,"Single","Student","Actuary",7,19,8,12000,1,1,0,0,0
"P0096013",2020,2020-01-10,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Hatchback","Med","Petrol","M",879,23955,"F",34,2,8626.29373231947,8376.29373231947,"Single","Employed","Nurse",17,17,8,13500,1,1,0,0,0
"P0096014",2021,2021-11-09,"Private",FALSE,"Rural","Munster","Driveway",TRUE,1,"SUV","High","Petrol","M",2569,62886,"M",37,3,4238.0626079731,3988.0626079731,"Single","Unemployed","Accountant",16,21,11,9000,1,1,0,0,0
"P0096015",2023,2023-06-15,"Commuting",FALSE,"Suburban","Leinster","Street",FALSE,1,"Saloon","Low","Diesel","M",600,12260,"M",44,1,8335.20872175492,8085.20872175492,"Married","Employed","Garda",24,20,13,8500,2,1,0,0,0
"P0096018",2021,2021-06-13,"Commuting",FALSE,"Urban","Leinster","Street",FALSE,1,"Saloon","Low","Diesel","M",600,5973,"M",38,4,3580.91841621658,3330.91841621658,"Single","Self-Employed","Primary Teacher",19,19,9,7000,1,1,0,0,0
"P0096020",2018,2018-12-07,"Private",FALSE,"Rural","Munster","Driveway",TRUE,1,"SUV","Med","Diesel","M",732,17670,"M",24,0,3777.64210886435,3527.64210886435,"Single","Student","Nurse",5,19,7,10000,1,0.783561644,0,0,0
"P0096020",2023,2023-11-25,"Private",FALSE,"Rural","Munster","Driveway",TRUE,1,"SUV","Med","Diesel","M",732,17670,"M",29,4,26621.4748234374,26371.4748234374,"Single","Student","Nurse",10,19,12,7000,1,1,0,0,0
"P0096020",2024,2024-10-27,"Private",FALSE,"Rural","Munster","Driveway",TRUE,1,"SUV","Med","Diesel","M",732,17670,"M",30,2,2020.97071902675,1770.97071902675,"Single","Student","Nurse",11,19,13,7500,1,1,0,0,0
"P0096024",2021,2021-12-26,"Commuting",FALSE,"Suburban","Connacht","Street",TRUE,1,"Estate","Low","Diesel","M",600,13089,"F",57,3,5802.07151661609,5552.07151661609,"Married","Employed","Secondary Teacher",39,18,7,11500,1,1,0,0,0
"P0096025",2016,2016-09-30,"Private",FALSE,"Rural","Connacht","Garage",TRUE,1,"Van","Med","Diesel","M",1041,21846,"M",20,1,10321.6220702451,10071.6220702451,"Single","Student","Skilled Trades",0,20,10,12500,1,0.449315068,0,0,0
"P0096025",2019,2019-01-19,"Private",FALSE,"Rural","Connacht","Garage",TRUE,1,"Van","Med","Diesel","M",1041,21846,"M",23,1,11248.8613832151,10998.8613832151,"Single","Student","Skilled Trades",3,20,11,8500,1,1,0,0,0
"P0096025",2021,2021-05-12,"Private",FALSE,"Rural","Connacht","Garage",TRUE,1,"Van","Med","Diesel","M",1041,21846,"M",25,1,4884.80119834214,4634.80119834214,"Single","Student","Skilled Trades",5,20,13,5500,1,1,0,0,0
"P0096025",2021,2021-05-13,"Private",FALSE,"Rural","Connacht","Garage",TRUE,1,"Van","Med","Diesel","M",1041,21846,"M",25,1,4158.82301315802,3908.82301315802,"Single","Student","Skilled Trades",5,20,13,5500,1,1,0,0,0
"P0096025",2021,2021-06-11,"Private",FALSE,"Rural","Connacht","Garage",TRUE,1,"Van","Med","Diesel","M",1041,21846,"M",25,1,9206.04733118062,8956.04733118062,"Single","Student","Skilled Trades",5,20,13,5500,1,1,0,0,0
"P0096025",2022,2022-01-25,"Private",FALSE,"Rural","Connacht","Garage",TRUE,1,"Van","Med","Diesel","M",1041,21846,"M",26,0,14813.5221680114,14563.5221680114,"Single","Student","Skilled Trades",6,20,14,7250,1,1,0,1,0
"P0096031",2023,2023-01-03,"Commuting",FALSE,"Urban","Munster","Driveway",TRUE,1,"Hatchback","Med","Diesel","M",1608,38682,"M",44,5,5739.12524046414,5489.12524046414,"Married","Employed","Secondary Teacher",24,20,11,8000,1,1,0,0,0
"P0096035",2018,2018-03-14,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"Hatchback","Low","Diesel","M",600,17121,"M",36,1,12541.9784338574,12291.9784338574,"Single","Employed","Garda",19,17,9,8500,1,1,0,0,0
"P0096038",2023,2023-09-12,"Commercial",FALSE,"Rural","Ulster","Garage",TRUE,1,"SUV","High","Petrol","M",1703,49175,"F",45,2,11228.4320080163,10978.4320080163,"Married","Self-Employed","Farmer",26,19,12,43500,1,1,0,0,0
"P0096038",2024,2024-04-04,"Commercial",FALSE,"Rural","Ulster","Garage",TRUE,1,"SUV","High","Petrol","M",1703,49175,"F",46,0,66958.4851191211,50000,"Married","Self-Employed","Farmer",27,19,13,20500,1,0.564383562,0,0,0
"P0096039",2021,2021-07-01,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","High","Petrol","M",2428,64450,"F",39,2,7004.72084702175,6754.72084702175,"Single","Employed","Nurse",21,18,7,6500,1,1,0,0,0
"P0096039",2023,2023-07-01,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","High","Petrol","M",2428,64450,"F",41,1,6569.05639690995,6319.05639690995,"Single","Unknown","Nurse",23,18,9,16500,1,1,1,0,0
"P0096039",2024,2024-08-23,"Commuting",TRUE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","High","Petrol","M",2428,64450,"F",42,0,5486.21592552918,5236.21592552918,"Single","Employed","Nurse",24,18,10,33500,1,1,0,0,0
"P0096040",2020,2020-05-22,"Commuting",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Saloon","High","Petrol","M",6000,133246,"M",39,1,3711.71942947355,3461.71942947355,"Married","Employed","Doctor",16,23,8,8000,2,1,0,0,0
"P0096042",2020,2020-11-08,"Private",FALSE,"Urban","Connacht","Street",FALSE,1,"Hatchback","Low","Petrol","M",600,12053,"M",40,2,12125.876198346,11875.876198346,"Married","Unemployed","Accountant",23,17,7,5000,1,0.547945205,0,0,0
"P0096042",2020,2020-11-13,"Private",FALSE,"Urban","Connacht","Street",FALSE,1,"Hatchback","Low","Petrol","M",600,12053,"M",40,2,17106.4294679421,16856.4294679421,"Married","Unemployed","Accountant",23,17,7,5000,1,0.547945205,0,0,0
"P0096042",2021,2021-05-31,"Private",FALSE,"Urban","Connacht","Street",FALSE,1,"Hatchback","Low","Petrol","M",600,12053,"M",41,0,13146.1379590768,12896.1379590768,"Married","Unemployed","Accountant",24,17,8,5500,1,1,0,0,0
"P0096042",2024,2024-02-06,"Private",FALSE,"Urban","Connacht","Street",FALSE,1,"Hatchback","Low","Petrol","M",600,12053,"M",44,2,3422.47008763937,3172.47008763937,"Married","Unemployed","Accountant",27,17,11,4500,1,1,0,0,0
"P0096045",2021,2021-03-18,"Commuting",FALSE,"Suburban","Leinster","Street",FALSE,1,"Saloon","Low","Petrol","M",629,7609,"M",60,3,4483.9481690596,4233.9481690596,"Married","Employed","Doctor",41,19,10,19500,1,1,0,0,0
"P0096050",2020,2020-11-29,"Commuting",FALSE,"Suburban","Leinster","Garage",TRUE,1,"SUV","High","Diesel","M",1523,41662,"M",23,0,8727.32071370624,8477.32071370624,"Single","Employed","Garda",4,19,7,8500,1,0.953424658,0,0,0
"P0096050",2021,2021-05-14,"Commuting",FALSE,"Suburban","Leinster","Garage",TRUE,1,"SUV","High","Diesel","M",1523,41662,"M",24,0,13808.9840144804,13558.9840144804,"Single","Employed","Garda",5,19,8,6500,1,1,0,0,0
"P0096050",2021,2021-08-21,"Commuting",FALSE,"Suburban","Leinster","Garage",TRUE,1,"SUV","High","Diesel","M",1523,41662,"M",24,0,4608.3361274694,4358.3361274694,"Single","Employed","Garda",5,19,8,6500,1,1,0,0,0
"P0096050",2022,2022-11-05,"Commuting",FALSE,"Suburban","Leinster","Garage",TRUE,1,"SUV","High","Diesel","M",1523,41662,"M",25,0,20670.75720804,20420.75720804,"Single","Employed","Garda",6,19,9,13500,1,1,0,0,0
"P0096051",2021,2021-01-22,"Commuting",FALSE,"Urban","Munster","Street",FALSE,1,"Saloon","Med","Diesel","M",963,20966,"F",44,4,4310.5035815419,4060.5035815419,"Married","Employed","Retail",25,19,8,12500,1,1,0,0,0
"P0096052",2016,2016-02-02,"Commuting",FALSE,"Suburban","Connacht","Garage",TRUE,1,"Van","High","Diesel","M",1448,38674,"M",23,1,15512.6690599624,15262.6690599624,"Single","Employed","Skilled Trades",3,20,7,10500,1,0.920547945,0,0,0
"P0096052",2016,2016-04-24,"Commuting",FALSE,"Suburban","Connacht","Garage",TRUE,1,"Van","High","Diesel","M",1448,38674,"M",23,1,9368.2243584197,9118.2243584197,"Single","Employed","Skilled Trades",3,20,7,10500,1,0.920547945,0,0,0
"P0096052",2016,2016-12-24,"Commuting",FALSE,"Suburban","Connacht","Garage",TRUE,1,"Van","High","Diesel","M",1448,38674,"M",23,1,6996.66452305394,6746.66452305394,"Single","Employed","Skilled Trades",3,20,7,10500,1,0.920547945,0,0,0
"P0096054",2019,2019-01-31,"Commuting",TRUE,"Urban","Leinster","Driveway",TRUE,1,"Saloon","High","Diesel","M",2260,58852,"M",41,3,27893.4716119854,27643.4716119854,"Married","Employed","Accountant",23,18,8,12000,1,1,0,0,0
"P0096054",2019,2019-06-28,"Commuting",TRUE,"Urban","Leinster","Driveway",TRUE,1,"Saloon","High","Diesel","M",2260,58852,"M",41,3,24326.3917111685,24076.3917111685,"Married","Employed","Accountant",23,18,8,12000,1,1,0,0,0
"P0096054",2019,2019-08-29,"Commuting",TRUE,"Urban","Leinster","Driveway",TRUE,1,"Saloon","High","Diesel","M",2260,58852,"M",41,3,13744.360564789,13494.360564789,"Married","Employed","Accountant",23,18,8,12000,1,1,0,0,0
